Address,Asking Price,Beds,Baths,Property Type,Energy Rating,Eircode,Local Property Tax,Agency Name,Agency Contact,Price Changes,URL
"7 The Nurseries, Mulhuddart, Dublin 15, D15T3H6","€350,000",4 Bed,2 Bath,Semi-D,C2,D15 T3H6,€315,Auctioneera.ie,Auctioneera Dublin Office,"Sold, €410,000, Thu Aug 29 2024; Sale Agreed, €350,000, Wed Jul 03 2024; Created, €350,000, Thu Jun 06 2024",https://mynest.ie/listing/134425/Dublin/7-the-nurseries-mulhuddart-dublin-15-d15t3h6
"7 Coldwater Lakes, Saggart, Co. Dublin, D24W96E","€800,000",4 Bed,4 Bath,Detached,SI_666,D24 W96E,€855,Quantum Property Consultants,Gary Neilson,"Sold, €725,000, Thu Aug 29 2024; Sale Agreed, €800,000, Tue Apr 09 2024; Created, €800,000, Fri Feb 09 2024",https://mynest.ie/listing/115390/Dublin/7-coldwater-lakes-saggart-co-dublin-d24w96e
"52 Collins Avenue West, Donnycarney, Dublin 9, D09N8H0","€395,000",3 Bed,2 Bath,Terrace,B3,D09 N8H0,€405,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €434,000, Thu Aug 29 2024; Sale Agreed, €395,000, Mon Feb 19 2024; Relisted, €395,000, Fri Jan 05 2024; Price Rise, €395,000, Fri Jan 05 2024; Sale Agreed, €369,000, Wed Aug 09 2023; Relisted, €369,000, Fri Jul 14 2023; Price Rise, €369,000, Fri Jul 14 2023; Unlisted, €350,000, Thu Jul 13 2023; Relisted, €350,000, Wed Jul 12 2023; Sale Agreed, €350,000, Mon Dec 19 2022; Created, €350,000, Fri Nov 18 2022",
"Apartment 34 The Weavers, South Earl Street, Dublin 8, D08YP27","€315,000",2 Bed,1 Bath,Apartment,D1,D08 YP27,€315,Auctioneera.ie,Auctioneera Dublin Office,"Sold, €356,000, Thu Aug 29 2024; Sale Agreed, €315,000, Wed May 15 2024; Created, €315,000, Mon Mar 11 2024",https://mynest.ie/listing/119540/Dublin/apartment-34-the-weavers-south-earl-street-dublin-8-d08yp27
"31 Wooddale Crescent, Ballycullen, Dublin 24, D24R5CP","€595,000",4 Bed,3 Bath,Detached,D2,D24 R5CP,€585,Sherry FitzGerald Templeogue,Carole Ross,"Sold, €665,000, Thu Aug 29 2024; Sale Agreed, €595,000, Mon Feb 12 2024; Created, €595,000, Tue Jan 23 2024",https://mynest.ie/listing/112661/Dublin/31-wooddale-crescent-ballycullen-dublin-24-d24r5cp
"31 Balbriggan Street, Skerries, Co. Dublin, K34TX09","€820,000",6 Bed,3 Bath,Townhouse,D2,K34 TX09,€855,P. Marry & Associates,Paula Marry,"Sold, €799,000, Thu Aug 29 2024; Sale Agreed, €820,000, Wed Sep 11 2024; Created, €820,000, Fri Apr 12 2024",https://mynest.ie/listing/124784/Dublin/31-balbriggan-street-skerries-co-dublin-k34tx09
"28 Kickham Road, Inchicore, Dublin 8, D08Y5V2","€345,000",2 Bed,1 Bath,Terrace,E2,D08 Y5V2,€315,Brock DeLappe,Brock DeLappe Reception,"Sold, €455,000, Thu Aug 29 2024; Sale Agreed, €345,000, Mon Jun 24 2024; Created, €345,000, Mon May 27 2024",https://mynest.ie/listing/132623/Dublin/28-kickham-road-inchicore-dublin-8-d08y5v2
"221 Ashley Rise, Portmarnock, Co. Dublin, D13E527","€775,000",4 Bed,3 Bath,Semi-D,C1,D13 E527,€765,Corry Estates,Andrew Corry - BScHons MRICS MSCSI,"Sold, €805,000, Thu Aug 29 2024; Sale Agreed, €775,000, Fri Mar 01 2024; Created, €775,000, Tue Jan 16 2024",https://mynest.ie/listing/112038/Dublin/221-ashley-rise-portmarnock-co-dublin-d13e527
"Apartment 18, Wynnefield House, Charleville Road, Dublin 6, D06P998","€395,000",2 Bed,1 Bath,Apartment,D2,D06 P998,€405,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €380,000, Thu Aug 29 2024; Unlisted, €395,000, Tue Jun 18 2024; Relisted, €395,000, Tue Mar 19 2024; Sale Agreed, €395,000, Fri Mar 15 2024; Created, €395,000, Tue Jan 23 2024",https://mynest.ie/listing/112583/Dublin/apartment-18-wynnefield-house-charleville-road-dublin-6-d06p998
"18 Kiltalown Heights, Tallaght, Dublin 24","€225,000",3 Bed,2 Bath,Semi-D,C2,D24 K6K0,€225,DNG Tallaght,Conor O'Regan,"Sold, €275,000, Thu Aug 29 2024; Unlisted, €225,000, Sat Sep 30 2023; Price Drop, €225,000, Mon Sep 04 2023; Created, €239,000, Wed Aug 09 2023",https://mynest.ie/listing/89379/Dublin/18-kiltalown-heights-tallaght-dublin-24
"18 Kiltalown Heights, Tallaght, Dublin 24, D24K6K0","€240,000",3 Bed,2 Bath,Semi-D,C2,D24 K6K0,€225,DNG Tallaght,Conor O'Regan,"Sold, €275,000, Thu Aug 29 2024; Sale Agreed, €240,000, Fri Mar 15 2024; Created, €240,000, Thu Feb 29 2024",https://mynest.ie/listing/118398/Dublin/18-kiltalown-heights-tallaght-dublin-24-d24k6k0
"Apartment 18, Aengus Hall, Belgard Square, Tallaght, Dublin 24, D24H023","€195,000",1 Bed,1 Bath,Apartment,D1,D24 H023,€90,Doran Estates,Sharon Murphy - Sales,"Sold, €210,000, Thu Aug 29 2024; Sale Agreed, €195,000, Thu Mar 21 2024; Created, €195,000, Wed Jan 31 2024",https://mynest.ie/listing/114235/Dublin/apartment-18-aengus-hall-belgard-square-tallaght-dublin-24-d24h023
"Willow Cottage, 2A Woodlands Park, Glenageary, Co. Dublin, A96F7P2","€635,000",2 Bed,2 Bath,Bungalow,C2,A96 F7P2,€675,Place Estate Agents,Place Estate Agents,"Sold, €635,000, Wed Aug 28 2024; Sale Agreed, €635,000, Thu Jun 13 2024; Created, €635,000, Fri Mar 15 2024",https://mynest.ie/listing/120793/Dublin/willow-cottage-2a-woodlands-park-glenageary-co-dublin-a96f7p2
"30 Orchard Hall, Diswellstown, Castleknock, Dublin 15, D15XV9D","€315,000",1 Bed,1 Bath,Apartment,A3,D15 XV9D,€315,Sherry FitzGerald Castleknock,Eoin Boylan,"Sold, €310,000, Wed Aug 28 2024; Unlisted, €315,000, Tue Jul 30 2024; Price Drop, €315,000, Tue May 21 2024; Created, €325,000, Sat Feb 24 2024",https://mynest.ie/listing/117449/Dublin/30-orchard-hall-diswellstown-castleknock-dublin-15-d15xv9d
"9 Richmond Crescent, North Circular Road, Dublin 7","€250,000",2 Bed,1 Bath,End of Terrace,G,D01 F9C9,€225,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €140,000, Wed Aug 28 2024; Sale Agreed, €250,000, Sat Jul 22 2023; Created, €250,000, Mon Jun 12 2023",https://mynest.ie/listing/79297/Dublin/9-richmond-crescent-north-circular-road-dublin-7
"7 Laragh, Killiney Avenue, Killiney, Co. Dublin, A96RR23","€595,000",2 Bed,2 Bath,Terrace,C1,A96 RR23,€585,Sherry FitzGerald Dalkey,John Paul Condron,"Sold, €590,000, Wed Aug 28 2024; Unlisted, €595,000, Mon Jul 22 2024; Price Drop, €595,000, Wed Jun 12 2024; Created, €625,000, Wed Apr 03 2024",https://mynest.ie/listing/123193/Dublin/7-laragh-killiney-avenue-killiney-co-dublin-a96rr23
"57 Tudor Lawns, Foxrock, Foxrock, Dublin 18, D18A2C1","€795,000",4 Bed,3 Bath,Semi-D,C3,D18 A2C1,€855,Hunters Estate Agent Foxrock,Rowena Quinn,"Sold, €930,000, Wed Aug 28 2024; Sale Agreed, €795,000, Fri Jul 05 2024; Created, €795,000, Tue Jun 25 2024",https://mynest.ie/listing/137765/Dublin/57-tudor-lawns-foxrock-foxrock-dublin-18-d18a2c1
"51 Hampton Cove, Balbriggan, Co. Dublin, K32WC53","€410,000",4 Bed,1 Bath,Semi-D,C1,K32 WC53,€405,DNG McKenna Healy,DNG McKenna Healy Skerries,"Sold, €460,000, Wed Aug 28 2024; Sale Agreed, €410,000, Sat Jun 01 2024; Created, €410,000, Fri May 10 2024",https://mynest.ie/listing/129659/Dublin/51-hampton-cove-balbriggan-co-dublin-k32wc53
"31 Newtown Park, Blackrock, Co. Dublin, A94D6V6","€750,000",4 Bed,1 Bath,Semi-D,C3,A94 D6V6,€765,Sherry FitzGerald Blackrock,Weston Desmond,"Sold, €822,000, Wed Aug 28 2024; Sale Agreed, €750,000, Tue May 07 2024; Created, €750,000, Tue Apr 02 2024",https://mynest.ie/listing/123040/Dublin/31-newtown-park-blackrock-co-dublin-a94d6v6
"26 Parklands Boulevard, Saggart, Co. Dublin, D24E3WN","€570,000",4 Bed,3 Bath,Detached,A2,D24 E3WN,€585,Auctioneera.ie,Auctioneera Dublin Office*,"Sold, €570,000, Wed Aug 28 2024; Unlisted, €570,000, Fri Mar 22 2024; Price Drop, €570,000, Wed Mar 13 2024; Created, €585,000, Wed Feb 21 2024",https://mynest.ie/listing/117008/Dublin/26-parklands-boulevard-saggart-co-dublin-d24e3wn
"Apartment 238, Block 5, Parklands, Northwood, Santry, Dublin 9, D09NX21","€275,000",2 Bed,2 Bath,Apartment,C1,D09 NX21,€315,Brant Higgins Estate Agents,Josh Dixon,"Sold, €305,000, Wed Aug 28 2024; Sale Agreed, €275,000, Tue Apr 30 2024; Created, €275,000, Mon Jan 29 2024",https://mynest.ie/listing/113859/Dublin/apartment-238-block-5-parklands-northwood-santry-dublin-9-d09nx21
"22 Fleming Road, Drumcondra, Dublin 3, D09Y2X6","€395,000",2 Bed,1 Bath,Terrace,D2,D09 Y2X6,€405,Auctioneera.ie,Auctioneera Dublin Office,"Sold, €412,000, Wed Aug 28 2024; Sale Agreed, €395,000, Mon Apr 22 2024; Created, €395,000, Wed Mar 27 2024",https://mynest.ie/listing/122362/Dublin/22-fleming-road-drumcondra-dublin-3-d09y2x6
"21 Beau Park Square, Clongriffin, Clongriffin, Dublin 13, D13YA06","€440,000",4 Bed,3 Bath,End of Terrace,B3,D13 YA06,€495,Redmond Property,Niamh Jones MIPAV MCEI,"Sold, €489,000, Wed Aug 28 2024; Sale Agreed, €440,000, Fri Jun 14 2024; Created, €440,000, Wed May 01 2024",https://mynest.ie/listing/128129/Dublin/21-beau-park-square-clongriffin-clongriffin-dublin-13-d13ya06
"18 Hillcourt Road, Glenageary, Co. Dublin, A96T2D5","€925,000",4 Bed,2 Bath,Semi-D,D2,A96 T2D5,€945,George & Maguire Properties,Serena Maguire,"Sold, €950,000, Wed Aug 28 2024; Sale Agreed, €925,000, Wed Aug 14 2024; Relisted, €925,000, Tue Jul 09 2024; Price Rise, €925,000, Tue Jul 09 2024; Sale Agreed, €895,000, Tue Apr 23 2024; Created, €895,000, Wed Mar 20 2024",https://mynest.ie/listing/121222/Dublin/18-hillcourt-road-glenageary-co-dublin-a96t2d5
"Apartment 17, Valencia House, North Circular Road, Dublin 7, D07XR13","€245,000",1 Bed,1 Bath,Apartment,C2,D07 XR13,€225,The Property Shop,Sales,"Sold, €255,000, Wed Aug 28 2024; Sale Agreed, €245,000, Fri May 10 2024; Price Drop, €245,000, Thu Apr 18 2024; Price Rise, €24,500,000, Tue Apr 16 2024; Relisted, €260,000, Mon Mar 25 2024; Price Rise, €260,000, Mon Mar 25 2024; Sale Agreed, €255,000, Sat Dec 16 2023; Relisted, €255,000, Fri Nov 10 2023; Sale Agreed, €255,000, Tue Oct 31 2023; Relisted, €255,000, Thu Oct 26 2023; Sale Agreed, €255,000, Wed Jun 28 2023; Created, €255,000, Fri Apr 14 2023",
"16 Brega, Hamlet Lane, Balbriggan, Co. Dublin, K32RP29","€289,950",3 Bed,2 Bath,End of Terrace,C1,K32 RP29,€315,EMG Property Consultants,EMG Property Consultants,"Sold, €305,000, Wed Aug 28 2024; Sale Agreed, €289,950, Wed May 08 2024; Created, €289,950, Fri Apr 19 2024",https://mynest.ie/listing/126083/Dublin/16-brega-hamlet-lane-balbriggan-co-dublin-k32rp29
"Apartment 148, Block B/C, The Waterside, Ringsend, Dublin 4, D04HY59","€375,000",2 Bed,1 Bath,Apartment,C3,D04 HY59,€405,Allen & Jacobs,City Office,"Sold, €410,000, Wed Aug 28 2024; Sale Agreed, €375,000, Fri May 24 2024; Created, €375,000, Thu Apr 18 2024",https://mynest.ie/listing/125839/Dublin/apartment-148-block-bc-the-waterside-ringsend-dublin-4-d04hy59
"127 Saint John's Crescent, Clondalkin, Clondalkin, Dublin 22, D22C3V2","€285,000",2 Bed,1 Bath,Terrace,SI_666,D22 C3V2,€315,Hibernian Auctioneers,Gerard Hyland M.I.P.A.V,"Sold, €305,000, Wed Aug 28 2024; Sale Agreed, €285,000, Mon Jun 24 2024; Created, €285,000, Thu May 09 2024",https://mynest.ie/listing/129374/Dublin/127-saint-johns-crescent-clondalkin-clondalkin-dublin-22-d22c3v2
"Kilbryan, 124 Rochestown Avenue, Dun Laoghaire, Co. Dublin, A96PK52","€1,425,000",5 Bed,4 Bath,Detached,B2,A96 PK52,"€2,065",Savills Residential & Country Agency,Rose Lyle,"Sold, €1,500,000, Wed Aug 28 2024; Sale Agreed, €1,425,000, Mon May 13 2024; Created, €1,425,000, Mon Apr 22 2024",https://mynest.ie/listing/126356/Dublin/kilbryan-124-rochestown-avenue-dun-laoghaire-co-dublin-a96pk52
"11 Ballygihen, Sandycove Road, Sandycove, Co. Dublin, A96WN63","€395,000",1 Bed,1 Bath,Apartment,E1,A96 WN63,€405,Tom O'Higgins Estate Agent,Cormac O'Higgins MIPAV TRV,"Sold, €391,250, Wed Aug 28 2024; Sale Agreed, €395,000, Wed Jul 31 2024; Created, €395,000, Tue Apr 23 2024",https://mynest.ie/listing/126583/Dublin/11-ballygihen-sandycove-road-sandycove-co-dublin-a96wn63
"101 Ferguson Road, Drumcondra, Dublin 3, D09PK31","€495,000",3 Bed,1 Bath,End of Terrace,F,D09 PK31,€495,Auctioneera.ie,Auctioneera Dublin Office,"Sold, €500,000, Wed Aug 28 2024; Sale Agreed, €495,000, Wed Jun 12 2024; Created, €495,000, Tue Feb 13 2024",https://mynest.ie/listing/115813/Dublin/101-ferguson-road-drumcondra-dublin-3-d09pk31
"1 Richmond Green, Monkstown, Co. Dublin, A94H2Y6","€495,000",2 Bed,1 Bath,Terrace,D2,A94 H2Y6,€495,Sherry FitzGerald Blackrock,Joan O'Hanlon,"Sold, €525,000, Wed Aug 28 2024; Sale Agreed, €495,000, Mon May 27 2024; Relisted, €495,000, Fri May 03 2024; Sale Agreed, €495,000, Tue Feb 27 2024; Price Drop, €495,000, Fri Dec 08 2023; Price Drop, €545,000, Thu Oct 19 2023; Created, €595,000, Thu Sep 07 2023",
"Danescourt, Rockfort Avenue, Dalkey, Co. Dublin, A96YH36","€1,495,000",4 Bed,2 Bath,Bungalow,E2,A96 YH36,"€2,284",Crawfords,Nick Crawford,"Sold, €1,495,250, Tue Aug 27 2024; Sale Agreed, €1,495,000, Thu Jun 27 2024; Created, €1,495,000, Thu Jun 13 2024",https://mynest.ie/listing/135791/Dublin/danescourt-rockfort-avenue-dalkey-co-dublin-a96yh36
"Apartment 50, Bloomfield Park, Donnybrook, Dublin 4, D04N568","€595,000",2 Bed,2 Bath,Apartment,C1,D04 N568,€585,Turley Property Advisors,Susan Turley,"Sold, €590,000, Tue Aug 27 2024; Sale Agreed, €595,000, Mon May 27 2024; Created, €595,000, Wed Apr 03 2024",https://mynest.ie/listing/123199/Dublin/apartment-50-bloomfield-park-donnybrook-dublin-4-d04n568
"79 Leighlin Road, Crumlin, Crumlin, Dublin 12, D12A3X6","€330,000",2 Bed,1 Bath,Terrace,D1,D12 A3X6,€315,Murphy Mullan (Rathgar),Sales Dept,"Sold, €430,000, Tue Aug 27 2024; Sale Agreed, €330,000, Mon May 13 2024; Created, €330,000, Thu Apr 18 2024",https://mynest.ie/listing/125835/Dublin/79-leighlin-road-crumlin-crumlin-dublin-12-d12a3x6
"72 Roseland Avenue, Cualanor, Dun Laoghaire, Co. Dublin, A96P2K2","€1,150,000",5 Bed,4 Bath,Terrace,A2,A96 P2K2,"€1,409",Sherry FitzGerald Dun Laoghaire,Jacqui McCabe,"Sold, €1,210,000, Tue Aug 27 2024; Unlisted, €1,150,000, Wed Jul 17 2024; Created, €1,150,000, Tue May 21 2024",https://mynest.ie/listing/131505/Dublin/72-roseland-avenue-cualanor-dun-laoghaire-co-dublin-a96p2k2
"69 Ballsbridge Wood, Ballsbridge, Dublin 4","€595,000",2 Bed,2 Bath,Apartment,C3,D04 YK70,€585,Vincent Finnegan,Kevin Coen,"Sold, €585,000, Tue Aug 27 2024; Sale Agreed, €595,000, Mon Apr 15 2024; Created, €595,000, Fri Oct 20 2023",https://mynest.ie/listing/101771/Dublin/69-ballsbridge-wood-ballsbridge-dublin-4
"69 Ballsbridge Wood, Ballsbridge, Dublin 4, D04YK70","€575,000",2 Bed,2 Bath,Apartment,C3,D04 YK70,€585,Vincent Finnegan,Kevin Coen,"Sold, €585,000, Tue Aug 27 2024; Sale Agreed, €575,000, Thu Aug 01 2024; Created, €575,000, Wed Jul 17 2024",https://mynest.ie/listing/141463/Dublin/69-ballsbridge-wood-ballsbridge-dublin-4-d04yk70
"58 Arnold Park, Glenageary, Co. Dublin, A96V2V0","€825,000",4 Bed,3 Bath,Semi-D,B3,A96 V2V0,€855,DNG Dun Laoghaire,David Dobbs,"Sold, €885,000, Tue Aug 27 2024; Sale Agreed, €825,000, Mon Apr 08 2024; Created, €825,000, Tue Mar 05 2024",https://mynest.ie/listing/118964/Dublin/58-arnold-park-glenageary-co-dublin-a96v2v0
"57 Rivervale, River Road, Ashtown, Dublin 15, D15VW44","€255,000",1 Bed,1 Bath,Apartment,C2,D15 VW44,€225,Brennan Property Consultants,Eva Harrington,"Sold, €285,000, Tue Aug 27 2024; Sale Agreed, €255,000, Mon Jun 10 2024; Created, €255,000, Wed May 22 2024",https://mynest.ie/listing/131721/Dublin/57-rivervale-river-road-ashtown-dublin-15-d15vw44
"Apartment 56, Clearwater Court South, Lock-Keepers Walk, Ashtown, Dublin 15, D15YPX9","€250,000",1 Bed,1 Bath,Apartment,C3,D15 YPX9,€225,Brock DeLappe,Brock Delappe Sales Team,"Sold, €260,000, Tue Aug 27 2024; Sale Agreed, €250,000, Tue Jan 23 2024; Created, €250,000, Fri Jan 05 2024",https://mynest.ie/listing/109479/Dublin/apartment-56-clearwater-court-south-lock-keepers-walk-ashtown-dublin-15-d15ypx9
"Apartment 56, Clearwater Court South, Lock-Keepers Walk, Royal Canal Park, Dublin 15, D15YPX9","€250,000",1 Bed,1 Bath,Apartment,C3,D15 YPX9,€225,Brock DeLappe,Brock Delappe Sales Team,"Sold, €260,000, Tue Aug 27 2024; Sale Agreed, €250,000, Thu Mar 21 2024; Created, €250,000, Mon Feb 26 2024",https://mynest.ie/listing/117739/Dublin/apartment-56-clearwater-court-south-lock-keepers-walk-royal-canal-park-dublin-15-d15ypx9
"5 Woodview, Mount Merrion Avenue, Blackrock, Co. Dublin, A94KR24","€795,000",4 Bed,3 Bath,Duplex,B3,A94 KR24,€855,Sherry FitzGerald Blackrock,Weston Desmond,"Sold, €835,000, Tue Aug 27 2024; Sale Agreed, €795,000, Fri Mar 15 2024; Created, €795,000, Tue Jan 23 2024",https://mynest.ie/listing/112482/Dublin/5-woodview-mount-merrion-avenue-blackrock-co-dublin-a94kr24
"5 Hollywoodrath Green, Hollystown, Dublin 15, D15Y2DD","€475,000",3 Bed,3 Bath,Terrace,A2,D15 Y2DD,€495,Leonard Wilson Keenan Estates & Letting Agents,Michael Dunne,"Sold, €495,000, Tue Aug 27 2024; Sale Agreed, €475,000, Tue Aug 27 2024; Created, €475,000, Mon Apr 29 2024",https://mynest.ie/listing/127672/Dublin/5-hollywoodrath-green-hollystown-dublin-15-d15y2dd
"Apartment 4, Sanderling, Booterstown, Co. Dublin, A94EN23","€470,000",2 Bed,2 Bath,Apartment,B3,A94 EN23,€495,Lynam Auctioneers & Estate Agents,Siobhan Lynam,"Sold, €570,000, Tue Aug 27 2024; Sale Agreed, €470,000, Mon Apr 15 2024; Created, €470,000, Fri Mar 22 2024",https://mynest.ie/listing/121707/Dublin/apartment-4-sanderling-booterstown-co-dublin-a94en23
"4 Rockville Avenue, Glenamuck Road, Carrickmines, Dublin 18, D18X52H","€695,000",4 Bed,3 Bath,Terrace,A2,D18 X52H,€675,Hunters Estate Agent Foxrock,Isobel O'Reilly,"Sold, €690,000, Tue Aug 27 2024; Sale Agreed, €695,000, Fri Jun 14 2024; Relisted, €695,000, Tue Apr 16 2024; Price Drop, €695,000, Tue Apr 16 2024; Unlisted, €775,000, Mon Apr 15 2024; Created, €775,000, Wed Mar 13 2024",
"Iona, 4 Obelisk Grove, Blackrock, Co. Dublin, A94P8A0","€745,000",3 Bed,3 Bath,Semi-D,D1,A94 P8A0,€765,Lynam Auctioneers & Estate Agents,Siobhan Lynam,"Sold, €795,000, Tue Aug 27 2024; Sale Agreed, €745,000, Wed May 15 2024; Created, €745,000, Thu Apr 25 2024",https://mynest.ie/listing/127061/Dublin/iona-4-obelisk-grove-blackrock-co-dublin-a94p8a0
"4 Avondale Road, Phibsborough, Phibsborough, Dublin 7, D07HH97","€385,000",3 Bed,2 Bath,End of Terrace,G,D07 HH97,€405,Be Lettings,Michelle,"Sold, €360,000, Tue Aug 27 2024; Sale Agreed, €385,000, Wed Jun 05 2024; Price Drop, €385,000, Thu Feb 01 2024; Price Drop, €400,000, Tue Jan 16 2024; Created, €435,000, Tue Nov 21 2023",https://mynest.ie/listing/105993/Dublin/4-avondale-road-phibsborough-phibsborough-dublin-7-d07hh97
"378 Harold's Cross Road, Harold's Cross, Dublin 6w, D6WF981","€1,695,000",4 Bed,3 Bath,End of Terrace,B2,D6W F981,"€2,721",Sherry FitzGerald Terenure,Ronan O'Malley,"Sold, €1,555,000, Tue Aug 27 2024; Sale Agreed, €1,695,000, Tue Jun 11 2024; Created, €1,695,000, Wed Apr 24 2024",https://mynest.ie/listing/126796/Dublin/378-harolds-cross-road-harolds-cross-dublin-6w-d6wf981
"35 Chapel Farm Road, Lusk, Co. Dublin, K45KC65","€320,000",2 Bed,2 Bath,Terrace,C1,K45 KC65,€315,Swiftly Ltd,Stephen Bury,"Sold, €327,000, Tue Aug 27 2024; Unlisted, €320,000, Thu Apr 18 2024; Created, €320,000, Mon Feb 12 2024",https://mynest.ie/listing/115679/Dublin/35-chapel-farm-road-lusk-co-dublin-k45kc65
"30 Kiltipper Gate, D24D101, Tallaght, Dublin 24","€215,000",2 Bed,1 Bath,Apartment,C1,D24 D101,€225,Ray Cooke Auctioneers Tallaght,Rathcoole Sales,"Sold, €255,000, Tue Aug 27 2024; Unlisted, €215,000, Thu Apr 25 2024; Created, €215,000, Thu Mar 14 2024",https://mynest.ie/listing/119861/Dublin/30-kiltipper-gate-d24d101-tallaght-dublin-24
"3 Annfield Close, Castleknock, Dublin 15, D15Y8N5","€325,000",2 Bed,2 Bath,Duplex,C1,D15 Y8N5,€315,Sherry FitzGerald Castleknock,Eoin Mallon,"Sold, €381,000, Tue Aug 27 2024; Sale Agreed, €325,000, Thu Jun 20 2024; Created, €325,000, Fri May 31 2024",https://mynest.ie/listing/133591/Dublin/3-annfield-close-castleknock-dublin-15-d15y8n5
"Apartment 27, Woodleigh Oak, Highfield Road, Rathgar, Dublin 6, D06X753","€340,000",1 Bed,1 Bath,Apartment,C3,D06 X753,€315,Mullery O'Gara Estate Agents,Pat Mullery,"Sold, €340,000, Tue Aug 27 2024; Sale Agreed, €340,000, Wed Jun 26 2024; Created, €340,000, Fri Apr 19 2024",https://mynest.ie/listing/126111/Dublin/apartment-27-woodleigh-oak-highfield-road-rathgar-dublin-6-d06x753
"23 Sundale Grove, D24 H7D0, Tallaght, Dublin 24","€265,000",3 Bed,2 Bath,Semi-D,D1,D24 H7D0,€315,Ray Cooke Auctioneers,James Droney,"Sold, €300,000, Tue Aug 27 2024; Unlisted, €265,000, Mon Jul 15 2024; Created, €265,000, Wed Jun 05 2024",https://mynest.ie/listing/134220/Dublin/23-sundale-grove-d24-h7d0-tallaght-dublin-24
"22 Holywell Green, Swords, Co. Dublin, K67DF70","€210,000",1 Bed,1 Bath,Apartment,C3,K67 DF70,€225,Brant Higgins Estate Agents,Sue Brant PSR Licence No: 004160-001611,"Sold, €230,000, Tue Aug 27 2024; Sale Agreed, €210,000, Wed Apr 17 2024; Created, €210,000, Thu Mar 21 2024",https://mynest.ie/listing/121427/Dublin/22-holywell-green-swords-co-dublin-k67df70
